白名单,#genre#
四海钓鱼,http://112.11.122.190:58503/637444975
中国天气,http://112.11.122.190:58503/959986621
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=068a50bb0ca38b78e7aa95c4a82a380f&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20260926065108&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=39.103.182.111&SecurityKey=20260926065108&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=a38a4b736224e27b210ac467c8e14f07&ddCalcu=7a03vf8a4aw14aeb87c3766242c4ae02172b&sv=10004&ct=android
中国天气,http://117.72.81.170:3000/959986621
中国天气,http://27.36.92.29:6666/959986621
CCTV16,http://173.208.234.146/live/cctv16.m3u8
文物宝库,https://dxtx.hntv.tv/live/wwbk.m3u8?txSecret=317b89626134fd6bea6e129455b5ff18&txTime=7C4C635C&wsSecret=aca5c3581a353664f26ac706bce61287&wsTime=1790395435
河南乡村,http://tvcdn.stream3.hndt.com/tv/65b8302b017e100019dc540f00000000_transios/playlist.m3u8?wsSecret=7d870ed93cbbfadab7732310ecd33517&wsTime=1790395435
公共,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=89c2e8a66f6f63e1867aa96d4bdefe88&wsTime=1790395435
电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=dea0b132a28dbfe9ded2b6d28b63ffe0&wsTime=1790395435
民生,http://tvcdn.stream3.hndt.com/tv/65bef28a017e10009c49d5f900000000_transios/playlist.m3u8?wsSecret=b8fa6bb25073cd17adf412b680b63d1b&wsTime=1790395435
都市,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=4282a58289d983e45a8c944678d6a48a&wsTime=1790395435
法治,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=3fa7077ea6ad5b2f733d677a8de91a17&wsTime=1790395435
新闻,http://tvcdn.stream3.hndt.com/tv/65bb6966017e100059b75a8500000000_transios/playlist.m3u8?wsSecret=68ad6ab0f72c857d8e78a0e4e9519b58&wsTime=1790395435
睛彩中原,https://dxtx.hntv.tv/live/jczy.m3u8?txSecret=e785008e49564e5e738439b4dd2ae68e&txTime=7C4C6207&wsSecret=895cb53f99451b1a9e98aad32ae6f043&wsTime=1790395435
武术,https://dxtx.hntv.tv/live/wssj.m3u8?txSecret=c38b4d31ba4c45c6babb5c47132123e3&txTime=7ABB976A&wsSecret=a4133e644af0878b10e4f9807fc04dd7&wsTime=1790395435
国学,http://tvcdn.stream3.hndt.com/tv/647f9277018410008cf925e200000000_transios/playlist.m3u8?wsSecret=9721024d4dddf898ab0a2c79573e35c8&wsTime=1790395435
CCTV4欧洲,http://117.72.81.170:3000/608807419
CCTV4美洲,http://117.72.81.170:3000/608807416
中国天气,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/zgtq/50/20251103/index.m3u8?msisdn=20260926040303c0dbf16348574b2ab45b7c65157c84dc&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20260926040303&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=171.8.79.254&SecurityKey=20260926040303&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3bd8cb2b59f0a155b7806df5a5240dda
中学生,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20210415/cctvzhongxuesheng/50/index.m3u8?msisdn=20260926060303e101adb935594ee781795d6a8c5671e8&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20260926060303&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=171.8.79.254&SecurityKey=20260926060303&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=95adca25602d7dae542a9113f7dc8e52
CGTN,http://117.72.81.170:3000/609017205
CGTN,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=20260926060304d781ad34e5434b5caac3d91435f8e79d&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20260926060304&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=171.8.79.254&SecurityKey=20260926060304&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=850fe37d289e66002ab828571e6ce5b3
CGTNPYCCHNN,http://117.72.81.170:3000/609006446
CGTNPYCCHNN,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=202609260603039aeb2481e5f34bc49edf4df61199cf84&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20260926060303&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=171.8.79.254&SecurityKey=20260926060303&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=af11da4fbeb67f5ab73c6549c193e640
CGTNFRANCAIS,http://117.72.81.170:3000/609006476
CGTNFRANCAIS,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=20260926060303fc1eb698503e464a8fc65d9ea31e83da&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20260926060303&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=171.8.79.254&SecurityKey=20260926060303&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e826d7e3f9c9a02727457a5e0e9467a8
CGTNFRANCAIS,http://work.ruibang.ltd:5140/%E5%9B%BD%E9%99%85/CGTN%E6%B3%95%E8%AF%ADHD
CGTN西语,http://117.72.81.170:3000/609006450
CGTN西语,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=20260926060303ca38ee7be4a14d66b09e846a29d2bbe8&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20260926060303&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=171.8.79.254&SecurityKey=20260926060303&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=53c3cffc23598cb7282634cc26aae3a3
CGTN记录,http://117.72.81.170:3000/609006487
CGTN记录,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=20260926060302e3b2cf23d63346159f3f232e74d0f4f0&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20260926060302&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=171.8.79.254&SecurityKey=20260926060302&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=feae150ada53c84b38250e50b9c68e1a
CGTN阿拉伯语,http://117.72.81.170:3000/609154345
CGTN阿拉伯语,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=20260926060302dd7ea01a48b042059687c3e406c77208&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20260926060302&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=171.8.79.254&SecurityKey=20260926060302&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9a68880deb111a9a55e70821d44974f3
山东教育卫视,http://117.72.81.170:3000/609154353
新片放映厅,http://117.72.81.170:3000/619495952
新片放映厅,http://hlsztemgsplive.miguvideo.com:8080/wd-virtuallive5100030975-75/index.m3u8?msisdn=2026092606031466a34ed042c2494ba67547f281b85ddc&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20260926060314&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=171.8.79.254&SecurityKey=20260926060314&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2c7ef4c21e132f07798c32b7285063ea
IPTV综艺,http://117.72.81.170:3000/629942228
IPTV综艺,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cctv/zuiqiangzongyi/600/index.m3u8?msisdn=202609260403063267937935864ee3848aa8346c9d6851&mdspid=&spid=699004&netType=0&sid=5500315654&pid=2028597139&timestamp=20260926040306&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942228&ParentNodeID=-99&assertID=5500315654&client_ip=171.8.79.254&SecurityKey=20260926040306&promotionId=&mvid=5101034202&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=be7dec30440a9440badc462c8977684c
IPTV中文国际,http://117.72.81.170:3000/713591450
IPTV中文国际,http://hlsztemgsplive.miguvideo.com:8080/migu/virtuallive2/5900002411/50/20210706/index.m3u8?msisdn=20260926040303f19c4e0c0d9a4f6c9a009a43a73de331&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20260926040303&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=171.8.79.254&SecurityKey=20260926040303&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9e5ec1322bac3646584489d5ff243bcb
IPTV体育,http://117.72.81.170:3000/629943305
IPTV体育,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cctv/titanminglan/600/index.m3u8?msisdn=20260926060304f32bb6e21d5046369c44f27a62d232ba&mdspid=&spid=699004&netType=0&sid=5500315687&pid=2028597139&timestamp=20260926060304&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629943305&ParentNodeID=-99&assertID=5500315687&client_ip=171.8.79.254&SecurityKey=20260926060304&promotionId=&mvid=5101034219&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7488292ddff4c61a76f1457413e5cc26
新动力量创一流,http://117.72.81.170:3000/713589837
新动力量创一流,http://hlsztemgsplive.miguvideo.com:8080/migu/virtuallive2/5900002409/50/20210706/index.m3u8?msisdn=20260926040307266267e03b2a4520876a6676afc34672&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20260926040307&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=171.8.79.254&SecurityKey=20260926040307&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=df6eba4e6a50ab510abdfa4a438ab2b9
四海钓鱼,http://hlsztemgsplive.miguvideo.com:8080/wd_r4/peoplecn/shdiaoyu/600/index.m3u8?msisdn=2026092606030441f2f66b0eb44b618babf4def3bc5d93&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20260926060304&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=171.8.79.254&SecurityKey=20260926060304&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e3536ac8ec7f8b0a36212b2da9db5dd0
国学,http://tvcdn.stream3.hndt.com/tv/647f9277018410008cf925e200000000_transios/playlist.m3u8?wsSecret=9d3a6c912d4f917984d8f462b6b2c1f3&wsTime=1790391802
武术世界,http://117.72.81.170:3000/958475359
武术世界,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/wssj/50/20250915/index.m3u8?msisdn=2026092606030511150ad27c704291b2c253f0702746f0&mdspid=&spid=600697&netType=0&sid=5910022201&pid=2028597139&timestamp=20260926060305&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=958475359&ParentNodeID=-99&assertID=5910022201&client_ip=171.8.79.254&SecurityKey=20260926060305&promotionId=&mvid=5900006724&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=41152edfed3fb567c9f7d91610471334
中华特产,http://117.72.81.170:3000/959986618
中华特产,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/zhtc/50/20251103/index.m3u8?msisdn=202609260403077e6cbd45eaa54c199f72066383d1be7f&mdspid=&spid=600697&netType=0&sid=5910022295&pid=2028597139&timestamp=20260926040307&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986618&ParentNodeID=-99&assertID=5910022295&client_ip=171.8.79.254&SecurityKey=20260926040307&promotionId=&mvid=5900006771&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1f268841b4f86f49558b919054c1659c
快乐垂钓,http://117.72.81.170:3000/961930263
环球旅游,http://117.72.81.170:3000/958475356
环球旅游,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/hqly/50/20250915/index.m3u8?msisdn=202609260403078dab5db25679448083f8534f733a23f2&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20260926040307&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=171.8.79.254&SecurityKey=20260926040307&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c0780d97382cba74574f96e03ce08717
经典动画大集合,http://117.72.81.170:3000/629942219
经典动画大集合,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cctv/jingdiandonghua/600/index.m3u8?msisdn=202609260403068d883656001344ada63ac0c7ace04ba2&mdspid=&spid=699004&netType=0&sid=5500315652&pid=2028597139&timestamp=20260926040306&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942219&ParentNodeID=-99&assertID=5500315652&client_ip=171.8.79.254&SecurityKey=20260926040306&promotionId=&mvid=5101034205&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=936ea3170b66d53b0079fa27b2cafac6
赛事最经典,http://117.72.81.170:3000/646596895
赛事最经典,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cctv/saishijingdian/600/index.m3u8?msisdn=202609260603040cb6bb9495574860904aba66bf44dfbe&mdspid=&spid=699004&netType=0&sid=5500592947&pid=2028597139&timestamp=20260926060304&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=646596895&ParentNodeID=-99&assertID=5500592947&client_ip=171.8.79.254&SecurityKey=20260926060304&promotionId=&mvid=5101034296&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3e0093c0a5e2fe5b3e2b7739cb99d0b5
康旅,http://117.72.81.170:3000/915512915
康旅,http://hlsztemgsplive.miguvideo.com:8080/migu/lunbo/ouzhoubei/50/20240603/index.m3u8?msisdn=20260926060304518726ab8aa64f8b8ae056c2fdab16b8&mdspid=&spid=800033&netType=0&sid=5910022136&pid=2028597139&timestamp=20260926060304&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=915512915&ParentNodeID=-99&assertID=5910022136&client_ip=171.8.79.254&SecurityKey=20260926060304&promotionId=&mvid=5900006618&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ee681dea550a4c5c2c0451817d8fa8e4
广东影视,http://117.72.81.170:3000/614961829
广东影视,http://hlsztemgsplive.miguvideo.com:8080/wd_r1/2018/nfmedia/nfys/1000/index.m3u8?msisdn=202609260403036a844426a9da48139679f11442070552&mdspid=&spid=699054&netType=0&sid=2206173738&pid=2028597139&timestamp=20260926040303&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614961829&ParentNodeID=-99&assertID=2206173738&client_ip=171.8.79.254&SecurityKey=20260926040303&promotionId=&mvid=2206173738&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b6f0f7c8bf475023b384d12046d31fbd
海南社会与法,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/lngg/50/20251225/index.m3u8?msisdn=202609260603132c591748a6834b92a24df28d925c0263&mdspid=&spid=600697&netType=0&sid=5910022323&pid=2028597139&timestamp=20260926060313&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=962045223&ParentNodeID=-99&assertID=5910022323&client_ip=171.8.79.254&SecurityKey=20260926060313&promotionId=&mvid=5900006791&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2e5284c2319bcd1464c88516b3173c0c
河南新闻,http://tvcdn.stream3.hndt.com/tv/65bb6966017e100059b75a8500000000_transios/playlist.m3u8?wsSecret=b8f5e2af32502e3f9cac5b8b83797244&wsTime=1790391802
河南电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=9990920392611f22b3e89be7dca4f8f1&wsTime=1790391802
河南公共,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=4dab44f1035c4a7accf77f1d7e7f9cb6&wsTime=1790391802
河南法治,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=34714eed7c89afcae447f89d50894a4f&wsTime=1790391802
河南乡村,http://tvcdn.stream3.hndt.com/tv/65b8302b017e100019dc540f00000000_transios/playlist.m3u8?wsSecret=06934e9cf43a1b83e508a3b6832e0115&wsTime=1790391802
江苏卫视4K,http://work.ruibang.ltd:5140/%E6%B1%9F%E8%8B%8F/%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%864K%28HDR%29
江苏国际,http://117.72.81.170:3000/626064674
江苏国际,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jsguoji/600/index.m3u8?msisdn=202609260603093d41b4cef859486394776e716fe344b4&mdspid=&spid=699067&netType=0&sid=5500260577&pid=2028597139&timestamp=20260926060309&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064674&ParentNodeID=-99&assertID=5500260577&client_ip=171.8.79.254&SecurityKey=20260926060309&promotionId=&mvid=5100186482&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a24a53d93eb900948fd2582e86fb6d03
江苏新闻,http://117.72.81.170:3000/626064693
江苏新闻,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=202609260603105afb79cc37954b1892d7fc23b0d33c19&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20260926060310&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=171.8.79.254&SecurityKey=20260926060310&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ffa69e60568bf1bee5f6405d31872ec7
江苏新闻,http://work.ruibang.ltd:5140/%E6%B1%9F%E8%8B%8F/%E6%B1%9F%E8%8B%8F%E6%96%B0%E9%97%BBHD
江苏体育休闲,http://117.72.81.170:3000/626064707
江苏体育休闲,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jstiyu/600/index.m3u8?msisdn=2026092606030972fd1e992d18450dbb7c65c773408228&mdspid=&spid=699067&netType=0&sid=5500260554&pid=2028597139&timestamp=20260926060309&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064707&ParentNodeID=-99&assertID=5500260554&client_ip=171.8.79.254&SecurityKey=20260926060309&promotionId=&mvid=5100186459&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=51a7e668587982f2aa56867404036108
江苏城市,http://117.72.81.170:3000/626064714
江苏城市,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=202609260603094b847cf724574c68944a457368bcc578&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20260926060309&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=171.8.79.254&SecurityKey=20260926060309&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=439061f12089fdad0ba0c0b9c7d8c7fd
江苏影视,http://117.72.81.170:3000/626064697
江苏影视,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=2026092606030927788267f806437fa11bdfae699847bf&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20260926060309&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=171.8.79.254&SecurityKey=20260926060309&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9e3bc8e0a28455d4c7e3b1107b6c85f1
江苏综艺,http://117.72.81.170:3000/626065193
江苏综艺,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jszongyi/600/index.m3u8?msisdn=202609260603104a2db9050e474890a8ee0d59211492d0&mdspid=&spid=699067&netType=0&sid=5500260513&pid=2028597139&timestamp=20260926060310&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626065193&ParentNodeID=-99&assertID=5500260513&client_ip=171.8.79.254&SecurityKey=20260926060310&promotionId=&mvid=5100186420&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5609fc6a64413628a5c7e625f427968d
江苏教育,http://117.72.81.170:3000/628008321
江苏教育,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jsjiaoyu/600/index.m3u8?msisdn=2026092606030935cefda5909c40fb8f50e20056b3584e&mdspid=&spid=699067&netType=0&sid=5500287493&pid=2028597139&timestamp=20260926060309&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=628008321&ParentNodeID=-99&assertID=5500287493&client_ip=171.8.79.254&SecurityKey=20260926060309&promotionId=&mvid=5101012819&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e8922f1d0543d8cd66ab60b974ece58d
江苏教育,http://work.ruibang.ltd:5140/%E6%B1%9F%E8%8B%8F/%E6%B1%9F%E8%8B%8F%E6%95%99%E8%82%B2HD
南京十八生活,http://117.72.81.170:3000/838151753
南京十八生活,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=20260926060309bff22a1f92c7449086c703591f2086e6&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20260926060309&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=171.8.79.254&SecurityKey=20260926060309&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0857172a55fc3da166f711324fff6b0d
盐城新闻综合,http://117.72.81.170:3000/639731825
盐城新闻综合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ycxwzh/50/20250604/index.m3u8?msisdn=2026092606031003a0ea3d70814d898add6d3c26a7f6c1&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20260926060310&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=171.8.79.254&SecurityKey=20260926060310&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c2cd5e11f941f07138eb8637594f9247
宜兴新闻,http://117.72.81.170:3000/955227996
